"105","Beauty & Hygiene","1.333333333","6.56","","","","",""
"106","Beauty & Hygiene","1","1.851","","","","",""
"106","Foodgrains, Oil & Masala","1","1.851","","","","",""
"106","Beauty & Hygiene","1","1.851","","","","",""
"106","Bakery, Cakes & Dairy","1","1.851","","","","",""
"106","Gourmet & World Food","1","1.851","","","","",""
"107","Gourmet & World Food","1","1.851","","","","",""
"107","Beauty & Hygiene","1","16.135","","","","",""
"107","Gourmet & World Food","1","16.135","","","","",""
"107","Foodgrains, Oil & Masala","1","16.135","","","","",""
"107","Gourmet & World Food","1","16.135","","","","",""
"108","Beauty & Hygiene","1","16.135","","","","",""
"108","Beauty & Hygiene","1","1.455","","","","",""
"108","Foodgrains, Oil & Masala","1","1.455","","","","",""
"108","Cleaning & Household","1","3.422","","","","",""
"108","Gourmet & World Food","1","3.422","","","","",""
"109","Cleaning & Household","1","3.422","","","","",""
"109","Snacks & Branded Foods","1","3.422","","","","",""
"109","Beauty & Hygiene","1","3.422","","","","",""
"109","Gourmet & World Food","1","2.136","","","","",""
"109","Beauty & Hygiene","1.5","2.136","","","","",""
"110","Gourmet & World Food","1.666666667","2.136","","","","",""
"110","Snacks & Branded Foods","1.5","2.136","","","","",""
"110","Snacks & Branded Foods","1.4","2.136","","","","",""
"110","Gourmet & World Food","1.333333333","2.136","","","","",""
"110","Gourmet & World Food","1","3.902","","","","",""
"111","Kitchen, Garden & Pets","1","3.902","","","","",""
"111","Baby Care","1","3.902","","","","",""
"111","Beauty & Hygiene","1","3.902","","","","",""
"111","Kitchen, Garden & Pets","2","6.312","","","","",""
"111","Foodgrains, Oil & Masala","4.5","6.312","","","","",""
"112","Beauty & Hygiene","1","1.957","","","","",""
"112","Cleaning & Household","1","1.957","","","","",""
"112","Cleaning & Household","1","1.957","","","","",""
"112","Gourmet & World Food","1","1.957","","","","",""
"112","Gourmet & World Food","1","1.957","","","","",""
"113","Cleaning & Household","1","1.957","","","","",""
"113","Kitchen, Garden & Pets","1","1.957","","","","",""
"113","Snacks & Branded Foods","5","2.796","","","","",""
"113","Gourmet & World Food","3","2.796","","","","",""
"113","Beauty & Hygiene","1","36.242","","","","",""
"114","Beauty & Hygiene","1","19.018","","","","",""
"114","Cleaning & Household","1","19.018","","","","",""
"114","Beauty & Hygiene","1","19.018","","","","",""
"114","Kitchen, Garden & Pets","1","19.018","","","","",""
"114","Gourmet & World Food","1","19.018","","","","",""
"115","Beauty & Hygiene","1","19.018","","","","",""
"115","Snacks & Branded Foods","1.285714286","19.018","","","","",""
"115","Fruits & Vegetables","1","1.253","","","","",""
"115","Beverages","1","1.253","","","","",""
"115","Beauty & Hygiene","1","1.253","","","","",""
"116","Eggs, Meat & Fish","1","1.253","","","","",""
"116","Beauty & Hygiene","1","45.616","","","","",""
"116","Beauty & Hygiene","1","45.616","","","","",""
"116","Kitchen, Garden & Pets","1","45.616","","","","",""
"116","Gourmet & World Food","1","45.616","","","","",""
"117","Snacks & Branded Foods","1","45.616","","","","",""
"117","Beauty & Hygiene","1","10.846","","","","",""
"117","Cleaning & Household","1.5","10.846","","","","",""
"117","Cleaning & Household","1.333333333","10.846","","","","",""
"117","Gourmet & World Food","1.25","10.846","","","","",""
"118","Beverages","1","2.086","","","","",""
"118","Cleaning & Household","1","2.086","","","","",""
"118","Cleaning & Household","1","2.086","","","","",""
"118","Beauty & Hygiene","1","2.334","","","","",""
"118","Beverages","1","2.334","","","","",""
"119","Gourmet & World Food","1","3.189","","","","",""
"119","Beauty & Hygiene","1","3.189","","","","",""
"119","Gourmet & World Food","1","3.189","","","","",""
"119","Beauty & Hygiene","1","3.189","","","","",""
"119","Gourmet & World Food","2","12.562","","","","",""
"120","Gourmet & World Food","1.5","12.562","","","","",""
"120","Kitchen, Garden & Pets","1.333333333","12.562","","","","",""
"120","Foodgrains, Oil & Masala","2","2.262","","","","",""
"120","Gourmet & World Food","1.5","2.262","","","","",""
"120","Baby Care","1.333333333","2.262","","","","",""
"121","Bakery, Cakes & Dairy","1.25","2.262","","","","",""
"121","Beauty & Hygiene","1.2","2.262","","","","",""
"121","Kitchen, Garden & Pets","1.166666667","2.262","","","","",""
"121","Bakery, Cakes & Dairy","1","2.917","","","","",""
"121","Gourmet & World Food","2","2.917","","","","",""
"122","Gourmet & World Food","1","1.42","","","","",""
"122","Foodgrains, Oil & Masala","1","1.42","","","","",""
"122","Snacks & Branded Foods","1","1.42","","","","",""
"122","Gourmet & World Food","1","1.42","","","","",""
"122","Gourmet & World Food","1","1.42","","","","",""
"123","Bakery, Cakes & Dairy","1","0.582","","","","",""
"123","Cleaning & Household","1","0.582","","","","",""
"123","Beauty & Hygiene","1","0.582","","","","",""
"123","Beauty & Hygiene","1.25","0.582","","","","",""
"123","Snacks & Branded Foods","1","3.37","","","","",""
"124","Beauty & Hygiene","1","3.37","","","","",""
"124","Snacks & Branded Foods","1","3.958","","","","",""
"124","Kitchen, Garden & Pets","1","18.997","","","","",""
"124","Cleaning & Household","1","18.997","","","","",""
"124","Cleaning & Household","1.333333333","18.997","","","","",""
"125","Snacks & Branded Foods","1.25","18.997","","","","",""
"125","Eggs, Meat & Fish","1.2","18.997","","","","",""
"125","Beauty & Hygiene","1.166666667","18.997","","","","",""
"125","Beauty & Hygiene","1","5.132","","","","",""
"125","Gourmet & World Food","1","5.132","","","","",""
"126","Gourmet & World Food","1","3.342","","","","",""
"126","Beauty & Hygiene","1","3.342","","","","",""
"126","Beverages","1","3.342","","","","",""
"126","Beverages","1","3.342","","","","",""
"126","Kitchen, Garden & Pets","1","3.342","","","","",""
"127","Cleaning & Household","1","9.6","","","","",""
"127","Beauty & Hygiene","1","9.6","","","","",""
"127","Beauty & Hygiene","1","10.205","","","","",""
"127","Gourmet & World Food","1","10.205","","","","",""
"127","Bakery, Cakes & Dairy","1","35.906","","","","",""
"128","Bakery, Cakes & Dairy","1","35.906","","","","",""
"128","Beauty & Hygiene","1","35.906","","","","",""
"128","Kitchen, Garden & Pets","2.25","35.906","","","","",""
"128","Kitchen, Garden & Pets","2.2","35.906","","","","",""
"128","Beauty & Hygiene","1","0.561","","","","",""
"129","Baby Care","1","0.561","","","","",""
"129","Beauty & Hygiene","1","0.561","","","","",""
"129","Beauty & Hygiene","1","0.561","","","","",""
"129","Foodgrains, Oil & Masala","1","0.561","","","","",""
"129","Gourmet & World Food","1","0.561","","","","",""
"130","Gourmet & World Food","2","100","","","","",""
"130","Snacks & Branded Foods","1.5","100","","","","",""
"130","Gourmet & World Food","1.333333333","100","","","","",""
"130","Gourmet & World Food","1","54.318","","","","",""
"130","Foodgrains, Oil & Masala","1","54.318","","","","",""
"131","Gourmet & World Food","1","54.318","","","","",""
"131","Beauty & Hygiene","1.25","54.318","","","","",""
"131","Beauty & Hygiene","1.2","54.318","","","","",""
"131","Beauty & Hygiene","1.166666667","54.318","","","","",""
"131","Cleaning & Household","1","17.491","","","","",""
"132","Cleaning & Household","1.5","17.491","","","","",""
"132","Kitchen, Garden & Pets","1.333333333","17.491","","","","",""
"132","Gourmet & World Food","1.25","17.491","","","","",""
"132","Gourmet & World Food","1.2","17.491","","","","",""
"132","Kitchen, Garden & Pets","1","3.849","","","","",""
"133","Gourmet & World Food","1","1.947","","","","",""
"133","Kitchen, Garden & Pets","1","1.947","","","","",""
"133","Cleaning & Household","1","3.723","","","","",""
"133","Foodgrains, Oil & Masala","1","3.723","","","","",""
"133","Foodgrains, Oil & Masala","1","3.723","","","","",""
"134","Snacks & Branded Foods","1","3.723","","","","",""
"134","Beauty & Hygiene","1","3.723","","","","",""
"134","Snacks & Branded Foods","1","3.723","","","","",""
"134","Gourmet & World Food","1","1.415","","","","",""
"134","Beauty & Hygiene","1","1.415","","","","",""
"135","Kitchen, Garden & Pets","2","1.485","","","","",""
"135","Beauty & Hygiene","2","1.485","","","","",""
"135","Snacks & Branded Foods","1.666666667","1.485","","","","",""
"135","Gourmet & World Food","1.75","1.485","","","","",""
"135","Gourmet & World Food","1","4.415","","","","",""
"136","Cleaning & Household","1","4.415","","","","",""
"136","Snacks & Branded Foods","1","4.343","","","","",""
"136","Cleaning & Household","1","4.343","","","","",""
"136","Gourmet & World Food","1","4.343","","","","",""
"136","Snacks & Branded Foods","1","4.343","","","","",""
"137","Kitchen, Garden & Pets","1","4.343","","","","",""
"137","Kitchen, Garden & Pets","1","4.343","","","","",""
"137","Snacks & Branded Foods","1","4.343","","","","",""
"137","Beauty & Hygiene","1","4.718","","","","",""
"137","Kitchen, Garden & Pets","1","4.718","","","","",""
"139","Cleaning & Household","1","4.718","","","","",""
"139","Kitchen, Garden & Pets","1","4.718","","","","",""
"139","Cleaning & Household","1","4.718","","","","",""
"139","Cleaning & Household","1.166666667","4.718","","","","",""
"139","Foodgrains, Oil & Masala","1","1.645","","","","",""
"140","Snacks & Branded Foods","1","1.645","","","","",""
"140","Beauty & Hygiene","1","1.645","","","","",""
"140","Kitchen, Garden & Pets","1.5","1.645","","","","",""
"140","Kitchen, Garden & Pets","1.4","1.645","","","","",""
"140","Baby Care","1","4.76","","","","",""
"141","Beauty & Hygiene","1","4.76","","","","",""
"141","Baby Care","1","4.76","","","","",""
"141","Snacks & Branded Foods","1","4.76","","","","",""
"141","Bakery, Cakes & Dairy","1","4.76","","","","",""
"141","Gourmet & World Food","1","4.76","","","","",""
"142","Beauty & Hygiene","1","6.155","","","","",""
"142","Eggs, Meat & Fish","1","6.155","","","","",""
"142","Beauty & Hygiene","1","6.155","","","","",""
"142","Gourmet & World Food","1","6.155","","","","",""
"142","Cleaning & Household","1","6.155","","","","",""
"143","Gourmet & World Food","1","6.155","","","","",""
"143","Fruits & Vegetables","1","6.155","","","","",""
"143","Foodgrains, Oil & Masala","1","7.185","","","","",""
"143","Snacks & Branded Foods","1.5","7.185","","","","",""
"143","Snacks & Branded Foods","1","1.448","","","","",""
"144","Cleaning & Household","1.5","1.448","","","","",""
"144","Beauty & Hygiene","1.666666667","1.448","","","","",""
"144","Beauty & Hygiene","1","1.444","","","","",""
"144","Kitchen, Garden & Pets","1","1.444","","","","",""
"144","Cleaning & Household","1","1.444","","","","",""
"145","Gourmet & World Food","1","1.444","","","","",""
"145","Snacks & Branded Foods","1","1.444","","","","",""
"145","Foodgrains, Oil & Masala","1.166666667","1.444","","","","",""
"145","Snacks & Branded Foods","1.142857143","1.444","","","","",""
"145","Kitchen, Garden & Pets","1.125","1.444","","","","",""
"146","Gourmet & World Food","1.111111111","1.444","","","","",""
"146","Gourmet & World Food","1.1","1.444","","","","",""
"146","Kitchen, Garden & Pets","1","3.449","","","","",""
"146","Snacks & Branded Foods","1","3.449","","","","",""
"146","Foodgrains, Oil & Masala","1","3.449","","","","",""
"147","Kitchen, Garden & Pets","1","6.219","","","","",""
"147","Beauty & Hygiene","1","6.219","","","","",""
"147","Beverages","1","6.219","","","","",""
"147","Snacks & Branded Foods","1","6.219","","","","",""
"147","Gourmet & World Food","1","6.219","","","","",""
"148","Gourmet & World Food","1.166666667","6.219","","","","",""
"148","Beauty & Hygiene","1.285714286","6.219","","","","",""
"148","Cleaning & Household","1","35.295","","","","",""
"148","Beauty & Hygiene","1","35.295","","","","",""
"148","Beauty & Hygiene","1","35.295","","","","",""
"149","Beauty & Hygiene","1","35.295","","","","",""
"149","Gourmet & World Food","1.8","35.295","","","","",""
"149","Snacks & Branded Foods","1","6.155","","","","",""
"149","Beauty & Hygiene","1","6.155","","","","",""
"149","Foodgrains, Oil & Masala","1","6.155","","","","",""
"150","Beauty & Hygiene","1","2.235","","","","",""
"150","Foodgrains, Oil & Masala","1","25.563","","","","",""
"150","Cleaning & Household","1","25.563","","","","",""
"150","Gourmet & World Food","1","25.563","","","","",""
"150","Beauty & Hygiene","1","25.563","","","","",""
"151","Kitchen, Garden & Pets","1","25.563","","","","",""
"151","Beverages","1","25.563","","","","",""
"151","Kitchen, Garden & Pets","1.571428571","25.563","","","","",""
"151","Foodgrains, Oil & Masala","1","21.236","","","","",""
"151","Kitchen, Garden & Pets","1","21.236","","","","",""
"152","Gourmet & World Food","1.333333333","21.236","","","","",""
"152","Cleaning & Household","1","1.94","","","","",""
"152","Foodgrains, Oil & Masala","1","9.277","","","","",""
"152","Foodgrains, Oil & Masala","1","9.277","","","","",""
"152","Gourmet & World Food","1","9.277","","","","",""
"153","Snacks & Branded Foods","1.25","9.277","","","","",""
"153","Kitchen, Garden & Pets","1.2","9.277","","","","",""
"153","Kitchen, Garden & Pets","1.166666667","9.277","","","","",""
"153","Bakery, Cakes & Dairy","1.142857143","9.277","","","","",""
"153","Beauty & Hygiene","1.125","9.277","","","","",""
"154","Gourmet & World Food","1.222222222","9.277","","","","",""
"154","Kitchen, Garden & Pets","1.2","9.277","","","","",""
"154","Kitchen, Garden & Pets","1.181818182","9.277","","","","",""
"154","Beauty & Hygiene","1.166666667","9.277","","","","",""
"154","Beauty & Hygiene","1.230769231","9.277","","","","",""
"155","Gourmet & World Food","1.214285714","9.277","","","","",""
"155","Beauty & Hygiene","1.2","9.277","","","","",""
"155","Snacks & Branded Foods","1","85.081","","","","",""
"155","Beauty & Hygiene","1","85.081","","","","",""
"155","Gourmet & World Food","1","85.081","","","","",""
"156","Baby Care","1","85.081","","","","",""
"156","Beauty & Hygiene","1.2","85.081","","","","",""
"156","Gourmet & World Food","1","6.359","","","","",""
"156","Beauty & Hygiene","1","6.359","","","","",""
"156","Snacks & Branded Foods","1","6.359","","","","",""
"157","Foodgrains, Oil & Masala","1","6.359","","","","",""
"157","Eggs, Meat & Fish","1","6.359","","","","",""
"157","Beauty & Hygiene","1","6.359","","","","",""
"157","Fruits & Vegetables","1","4.724","","","","",""
"157","Beverages","1","4.724","","","","",""
"158","Cleaning & Household","1","4.724","","","","",""
"158","Beauty & Hygiene","1","25.635","","","","",""
"158","Kitchen, Garden & Pets","1","25.635","","","","",""
"158","Foodgrains, Oil & Masala","1","25.635","","","","",""
"158","Snacks & Branded Foods","1","25.635","","","","",""
"159","Snacks & Branded Foods","1","25.635","","","","",""
"159","Beauty & Hygiene","1","25.635","","","","",""
"159","Beauty & Hygiene","1","25.635","","","","",""
"159","Beauty & Hygiene","1","25.635","","","","",""
"159","Snacks & Branded Foods","1","6.111","","","","",""
"160","Beauty & Hygiene","1","6.111","","","","",""
"160","Gourmet & World Food","1","2.054","","","","",""
"160","Beauty & Hygiene","2","2.054","","","","",""
"160","Kitchen, Garden & Pets","1","2.718","","","","",""
"160","Beauty & Hygiene","1.5","2.718","","","","",""
"161","Beauty & Hygiene","1","2.812","","","","",""
"161","Gourmet & World Food","1","4.289","","","","",""
"161","Foodgrains, Oil & Masala","1","4.289","","","","",""
"161","Foodgrains, Oil & Masala","3.333333333","4.289","","","","",""
"161","Beauty & Hygiene","2.75","4.289","","","","",""
"162","Kitchen, Garden & Pets","2.4","4.289","","","","",""
"162","Beauty & Hygiene","1","9.485","","","","",""
"162","Gourmet & World Food","1","9.485","","","","",""
"162","Gourmet & World Food","1","9.485","","","","",""
"162","Beauty & Hygiene","1","9.485","","","","",""
"163","Foodgrains, Oil & Masala","1","9.485","","","","",""
"163","Beverages","1","9.485","","","","",""
"163","Cleaning & Household","3","4.263","","","","",""
"163","Gourmet & World Food","1","16.379","","","","",""
"163","Gourmet & World Food","1","16.379","","","","",""
"164","Gourmet & World Food","1","16.379","","","","",""
"164","Baby Care","1","16.379","","","","",""
"164","Beauty & Hygiene","1.4","16.379","","","","",""
"164","Snacks & Branded Foods","1.333333333","16.379","","","","",""
"164","Gourmet & World Food","1.285714286","16.379","","","","",""
"165","Kitchen, Garden & Pets","1","2.87","","","","",""
"165","Beauty & Hygiene","1","2.87","","","","",""
"165","Foodgrains, Oil & Masala","1","6.694","","","","",""
"165","Kitchen, Garden & Pets","1","6.694","","","","",""
"165","Foodgrains, Oil & Masala","1","6.694","","","","",""
"166","Cleaning & Household","2","3.289","","","","",""
"166","Kitchen, Garden & Pets","1.5","3.289","","","","",""
"166","Gourmet & World Food","1.333333333","3.289","","","","",""
"166","Kitchen, Garden & Pets","1","4.867","","","","",""
"166","Beverages","1","5.895","","","","",""
"167","Snacks & Branded Foods","1","5.895","","","","",""
"167","Beauty & Hygiene","1.666666667","5.895","","","","",""
"167","Snacks & Branded Foods","1","1.65","","","","",""
"167","Cleaning & Household","1","1.65","","","","",""
"167","Snacks & Branded Foods","1.333333333","1.65","","","","",""
"168","Cleaning & Household","1","1.524","","","","",""
"168","Eggs, Meat & Fish","1","1.351","","","","",""
"168","Beauty & Hygiene","1","1.351","","","","",""
"168","Snacks & Branded Foods","1","1.351","","","","",""
"168","Kitchen, Garden & Pets","1","1.351","","","","",""
"169","Kitchen, Garden & Pets","1","1.351","","","","",""
"169","Kitchen, Garden & Pets","1","45.299","","","","",""
"169","Snacks & Branded Foods","2","45.299","","","","",""
"169","Foodgrains, Oil & Masala","1.666666667","45.299","","","","",""
"169","Gourmet & World Food","1.5","45.299","","","","",""
"170","Cleaning & Household","2","21.015","","","","",""
"170","Kitchen, Garden & Pets","1.5","21.015","","","","",""
"170","Beauty & Hygiene","1.333333333","21.015","","","","",""
"170","Gourmet & World Food","1.25","21.015","","","","",""
"170","Beauty & Hygiene","1.2","21.015","","","","",""
"171","Beverages","1.166666667","21.015","","","","",""
"171","Snacks & Branded Foods","1","70.902","","","","",""
"171","Kitchen, Garden & Pets","1","70.902","","","","",""
"171","Fruits & Vegetables","1","70.902","","","","",""
"171","Baby Care","1","70.902","","","","",""
"172","Beauty & Hygiene","1","70.902","","","","",""
"172","Gourmet & World Food","1","70.902","","","","",""
"172","Eggs, Meat & Fish","1","70.902","","","","",""
"172","Beauty & Hygiene","1","7.487","","","","",""
"172","Snacks & Branded Foods","1","2.872","","","","",""
"173","Foodgrains, Oil & Masala","1","2.872","","","","",""
"173","Beverages","1","2.872","","","","",""
"173","Foodgrains, Oil & Masala","1","2.872","","","","",""
"173","Kitchen, Garden & Pets","1","2.872","","","","",""
"173","Beauty & Hygiene","1","2.872","","","","",""
"174","Beauty & Hygiene","1","10.639","","","","",""
"174","Gourmet & World Food","1","10.639","","","","",""
"174","Beverages","1","10.639","","","","",""
"174","Cleaning & Household","2","4.01","","","","",""
"174","Cleaning & Household","1.5","4.01","","","","",""
"175","Fruits & Vegetables","1.333333333","4.01","","","","",""
"175","Beauty & Hygiene","1.25","4.01","","","","",""
"175","Gourmet & World Food","1","4.329","","","","",""
"175","Cleaning & Household","1","4.329","","","","",""
"175","Beauty & Hygiene","1","4.329","","","","",""
"176","Beauty & Hygiene","1.25","4.329","","","","",""
"176","Snacks & Branded Foods","1","4.848","","","","",""
"176","Kitchen, Garden & Pets","1.5","4.848","","","","",""
"176","Gourmet & World Food","1.333333333","4.848","","","","",""
"176","Cleaning & Household","1","2.79","","","","",""
"177","Beauty & Hygiene","1","2.79","","","","",""
"177","Beauty & Hygiene","1","2.79","","","","",""
"177","Cleaning & Household","2.5","2.79","","","","",""
"177","Snacks & Branded Foods","2.2","2.79","","","","",""
"177","Cleaning & Household","2","2.79","","","","",""
"178","Snacks & Branded Foods","1.857142857","2.79","","","","",""
"178","Foodgrains, Oil & Masala","2","2.732","","","","",""
"178","Beauty & Hygiene","2","6.155","","","","",""
"178","Gourmet & World Food","2","6.155","","","","",""
"178","Snacks & Branded Foods","1.666666667","6.155","","","","",""
"179","Beauty & Hygiene","1.75","6.155","","","","",""
"179","Gourmet & World Food","1.6","6.155","","","","",""
"179","Gourmet & World Food","1","16.037","","","","",""
"179","Beauty & Hygiene","1","16.037","","","","",""
"179","Gourmet & World Food","1","16.037","","","","",""
"180","Beauty & Hygiene","1.75","16.037","","","","",""
"180","Gourmet & World Food","1.6","16.037","","","","",""
"180","Gourmet & World Food","1.5","16.037","","","","",""
"180","Foodgrains, Oil & Masala","1","0.66","","","","",""
"180","Beauty & Hygiene","1","0.66","","","","",""
"181","Kitchen, Garden & Pets","1","0.66","","","","",""
"181","Gourmet & World Food","1","0.66","","","","",""
"181","Beauty & Hygiene","1","0.66","","","","",""
"181","Beauty & Hygiene","1","0.66","","","","",""
"181","Baby Care","1","0.66","","","","",""
"182","Gourmet & World Food","1","0.66","","","","",""
"182","Foodgrains, Oil & Masala","1","0.66","","","","",""
"182","Cleaning & Household","1","0.66","","","","",""
"182","Snacks & Branded Foods","1","0.66","","","","",""
"182","Beauty & Hygiene","1","2.369","","","","",""
"183","Foodgrains, Oil & Masala","1","2.369","","","","",""
"183","Beauty & Hygiene","1","2.369","","","","",""
"183","Beauty & Hygiene","1","2.369","","","","",""
"183","Snacks & Branded Foods","1","2.219","","","","",""
"183","Snacks & Branded Foods","1","2.219","","","","",""
"184","Cleaning & Household","1","2.219","","","","",""
"184","Gourmet & World Food","1","2.219","","","","",""
"184","Cleaning & Household","1","2.219","","","","",""
"184","Foodgrains, Oil & Masala","1","2.219","","","","",""
"184","Foodgrains, Oil & Masala","1","2.219","","","","",""
"185","Beauty & Hygiene","1.125","2.219","","","","",""
"185","Gourmet & World Food","1.111111111","2.219","","","","",""
"185","Foodgrains, Oil & Masala","1","1.3","","","","",""
"185","Beauty & Hygiene","1.5","1.3","","","","",""
"185","Gourmet & World Food","1","1.938","","","","",""
"186","Beauty & Hygiene","1","1.938","","","","",""
"186","Cleaning & Household","1","1.938","","","","",""
"186","Snacks & Branded Foods","1","1.938","","","","",""
"186","Gourmet & World Food","1","1.938","","","","",""
"186","Foodgrains, Oil & Masala","1","1.938","","","","",""
"187","Foodgrains, Oil & Masala","1","1.938","","","","",""
"187","Kitchen, Garden & Pets","1","14.891","","","","",""
"187","Cleaning & Household","1","14.891","","","","",""
"187","Kitchen, Garden & Pets","1","14.891","","","","",""
"187","Beauty & Hygiene","1","2.677","","","","",""
"188","Eggs, Meat & Fish","1","2.677","","","","",""
"188","Beauty & Hygiene","1.666666667","2.677","","","","",""
"188","Beauty & Hygiene","1.75","2.677","","","","",""
"188","Snacks & Branded Foods","1.6","2.677","","","","",""
"188","Kitchen, Garden & Pets","1","2.477","","","","",""
"189","Cleaning & Household","1","2.477","","","","",""
"189","Gourmet & World Food","1","2.477","","","","",""
"189","Kitchen, Garden & Pets","1","2.477","","","","",""
"189","Snacks & Branded Foods","1","2.477","","","","",""
"189","Beauty & Hygiene","1","2.477","","","","",""
"190","Beauty & Hygiene","1","2.171","","","","",""
"190","Kitchen, Garden & Pets","1","2.171","","","","",""
"190","Gourmet & World Food","1","3.964","","","","",""
"190","Beauty & Hygiene","1","3.964","","","","",""
"190","Beauty & Hygiene","1","3.964","","","","",""
"191","Beauty & Hygiene","1","3.964","","","","",""
"191","Kitchen, Garden & Pets","1","57.577","","","","",""
"191","Snacks & Branded Foods","1","57.577","","","","",""
"191","Baby Care","1","57.577","","","","",""
"191","Kitchen, Garden & Pets","1","57.577","","","","",""
"192","Baby Care","1","57.577","","","","",""
"192","Baby Care","1","5.248","","","","",""
"192","Beauty & Hygiene","1","5.248","","","","",""
"192","Fruits & Vegetables","1","5.248","","","","",""
"192","Bakery, Cakes & Dairy","1","5.248","","","","",""
"193","Snacks & Branded Foods","1","5.248","","","","",""
"193","Kitchen, Garden & Pets","1","5.248","","","","",""
"193","Foodgrains, Oil & Masala","1","5.248","","","","",""
"193","Gourmet & World Food","1","3.851","","","","",""
"193","Beauty & Hygiene","1","3.851","","","","",""
"194","Gourmet & World Food","1","3.851","","","","",""
"194","Gourmet & World Food","1","3.851","","","","",""
"194","Beauty & Hygiene","1","6.93","","","","",""
"194","Cleaning & Household","1","6.93","","","","",""
"194","Kitchen, Garden & Pets","1.333333333","6.93","","","","",""
"195","Kitchen, Garden & Pets","1.25","6.93","","","","",""
"195","Beauty & Hygiene","1.4","6.93","","","","",""
"195","Snacks & Branded Foods","1.333333333","6.93","","","","",""
"195","Gourmet & World Food","1.285714286","6.93","","","","",""
"195","Cleaning & Household","1.25","6.93","","","","",""
"196","Foodgrains, Oil & Masala","1","2.292","","","","",""
"196","Bakery, Cakes & Dairy","1","2.292","","","","",""
"196","Snacks & Branded Foods","1","2.292","","","","",""
"196","Beauty & Hygiene","1","2.292","","","","",""
"196","Kitchen, Garden & Pets","1","2.292","","","","",""
"197","Bakery, Cakes & Dairy","1","2.292","","","","",""
"197","Cleaning & Household","1","2.292","","","","",""
"197","Kitchen, Garden & Pets","1.125","2.292","","","","",""
"197","Beauty & Hygiene","1","3.71","","","","",""
"197","Kitchen, Garden & Pets","1","8.199","","","","",""
"198","Fruits & Vegetables","1","8.199","","","","",""
"198","Beauty & Hygiene","2","8.199","","","","",""
"198","Snacks & Branded Foods","1","1.136","","","","",""
"198","Kitchen, Garden & Pets","1","1.136","","","","",""
"198","Foodgrains, Oil & Masala","1","1.136","","","","",""
"199","Kitchen, Garden & Pets","1","1.136","","","","",""
"199","Gourmet & World Food","1","4.975","","","","",""
"199","Gourmet & World Food","1","4.285","","","","",""
"199","Kitchen, Garden & Pets","1","4.975","","","","",""
"199","Gourmet & World Food","1","4.285","","","","",""
"200","Cleaning & Household","1","4.975","","","","",""
"200","Foodgrains, Oil & Masala","1","4.285","","","","",""
"200","Foodgrains, Oil & Masala","1","4.975","","","","",""
"200","Snacks & Branded Foods","1","4.285","","","","",""
"200","Beauty & Hygiene","1","9.274","","","","",""
"201","Foodgrains, Oil & Masala","1","9.274","","","","",""
"201","Cleaning & Household","1","1.404","","","","",""
"201","Beauty & Hygiene","1","1.404","","","","",""
"201","Beauty & Hygiene","1","1.404","","","","",""
"201","Beauty & Hygiene","1","1.404","","","","",""
"202","Beauty & Hygiene","1","1.404","","","","",""
"202","Snacks & Branded Foods","1","2.879","","","","",""
"202","Foodgrains, Oil & Masala","1","3.516","","","","",""
"202","Eggs, Meat & Fish","1","3.516","","","","",""
"202","Beauty & Hygiene","1.333333333","3.516","","","","",""
"203","Beauty & Hygiene","1.75","3.516","","","","",""
"203","Beauty & Hygiene","1.6","3.516","","","","",""
"203","Snacks & Branded Foods","1","6.302","","","","",""
"203","Snacks & Branded Foods","1","6.302","","","","",""
"203","Beauty & Hygiene","1","6.302","","","","",""
"204","Kitchen, Garden & Pets","1.25","6.302","","","","",""
"204","Cleaning & Household","1.4","6.302","","","","",""
"204","Kitchen, Garden & Pets","1","5.614","","","","",""
"204","Foodgrains, Oil & Masala","1","5.614","","","","",""
"204","Beauty & Hygiene","1","5.614","","","","",""
"205","Beauty & Hygiene","1","5.614","","","","",""
"205","Eggs, Meat & Fish","1","5.614","","","","",""
"205","Beauty & Hygiene","1","4.818","","","","",""
"205","Beauty & Hygiene","1","4.818","","","","",""
"205","Kitchen, Garden & Pets","1","4.818","","","","",""
"206","Cleaning & Household","2","4.154","","","","",""
"206","Gourmet & World Food","1.5","4.154","","","","",""
"206","Foodgrains, Oil & Masala","1.333333333","4.154","","","","",""
"206","Foodgrains, Oil & Masala","1","1.822","","","","",""
"206","Foodgrains, Oil & Masala","1","16.54","","","","",""
"207","Gourmet & World Food","1","16.54","","","","",""
"207","Foodgrains, Oil & Masala","1","16.54","","","","",""
"207","Beauty & Hygiene","1","16.54","","","","",""
"207","Foodgrains, Oil & Masala","1","16.54","","","","",""
"207","Beauty & Hygiene","1","3.334","","","","",""
"208","Gourmet & World Food","1","3.334","","","","",""
"208","Beauty & Hygiene","1","3.334","","","","",""
"208","Beauty & Hygiene","1","3.334","","","","",""
"208","Kitchen, Garden & Pets","2","2.634","","","","",""
"208","Snacks & Branded Foods","1","24.808","","","","",""
"209","Beverages","1","24.808","","","","",""
"209","Beauty & Hygiene","1","25.622","","","","",""
"209","Bakery, Cakes & Dairy","1","25.622","","","","",""
"209","Beauty & Hygiene","1.333333333","25.622","","","","",""
"209","Cleaning & Household","1.25","25.622","","","","",""
"210","Beauty & Hygiene","1","2.506","","","","",""
"210","Beauty & Hygiene","1","2.506","","","","",""
